param_foc1,param_val1,param_foc3,param_val3,param_foc2,param_val2,param_foc4,param_val4,variable2,nutrient,first,last,growth
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,low,500000,451531.52422726166,-0.10196290690117653
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+N,500000,615946.4762210285,0.20855197208466122
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+P,500000,451531.52422726166,-0.10196290690117653
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+N+P,500000,615946.4762210285,0.20855197208466122
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,low,500000,681191.5402449066,0.30923543138861936
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+N,500000,678351.9636274719,0.305058175216327
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+P,500000,681191.5402449066,0.30923543138861936
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+N+P,500000,678351.9636274719,0.305058175216327
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,low,500000,451531.5317033124,-0.10196289034408082
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+N,500000,615946.4624164933,0.2085519496727539
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+P,500000,451531.5317033124,-0.10196289034408082
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+N+P,500000,615946.4624164933,0.2085519496727539
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,low,500000,678218.7962764075,0.30486184583133924
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+N,500000,675832.0779107016,0.3013365413054845
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+P,500000,678218.7962764075,0.30486184583133924
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+N+P,500000,675832.0779107016,0.3013365413054845
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,low,500000,451531.5451757929,-0.10196286050678416
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+N,500000,615946.3891196051,0.20855183067394953
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+P,500000,451531.5451757929,-0.10196286050678416
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+N+P,500000,615946.3891196051,0.20855183067394953
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,low,500000,668903.2706834148,0.29103136333502844
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+N,500000,667924.947008082,0.28956771402386255
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+P,500000,668903.2706834148,0.29103136333502844
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+N+P,500000,667924.947008082,0.28956771402386255
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,low,500000,451531.6855677943,-0.10196254958281628
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+N,500000,615946.0916243573,0.20855134768496725
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+P,500000,451531.6855677943,-0.10196254958281628
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+N+P,500000,615946.0916243573,0.20855134768496725
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,low,500000,640278.653531729,0.24729537931745518
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+N,500000,643524.0664343906,0.25235132719109643
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+P,500000,640278.653531729,0.24729537931745518
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+N+P,500000,643524.0664343906,0.25235132719109643
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,low,500000,451531.7326682766,-0.10196244527013727
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+N,500000,615945.8286685256,0.20855092077116508
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+P,500000,451531.7326682766,-0.10196244527013727
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+N+P,500000,615945.8286685256,0.20855092077116508
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,low,500000,587682.6332565756,0.16157896440514838
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+N,500000,598257.3063974592,0.17941284124191695
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+P,500000,587682.6332565756,0.16157896440514838
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+N+P,500000,598257.3063974592,0.17941284124191695
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,low,500000,451531.74022147694,-0.10196242854218708
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+N,500000,615946.1927068608,0.20855151179428877
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+P,500000,451531.74022147694,-0.10196242854218708
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+N+P,500000,615946.1927068608,0.20855151179428877
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,low,500000,557575.3818577402,0.10898960986608168
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+N,500000,572074.8978987942,0.13466182476816985
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+P,500000,557575.3818577402,0.10898960986608168
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+N+P,500000,572074.8978987942,0.13466182476816985
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,low,500000,451531.59013359895,-0.10196276093942429
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+N,500000,615946.5075364003,0.2085520229257201
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+P,500000,451531.59013359895,-0.10196276093942429
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+N+P,500000,615946.5075364003,0.2085520229257201
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,low,500000,360048.81792441057,-0.3283684708200249
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+N,500000,394296.95596273744,-0.23750377767305803
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+P,500000,360048.81792441057,-0.3283684708200249
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+N+P,500000,394296.95596273744,-0.23750377767305803
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,low,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+N,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+P,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+N+P,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,low,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+N,500000,307706.2680692587,-0.4854624455858529
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+P,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+N+P,500000,307706.2680692587,-0.4854624455858529
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,RPV_conc,low,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,RPV_conc,+N,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,RPV_conc,+P,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,RPV_conc,+N+P,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,PAV_conc,low,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,PAV_conc,+N,500000,307706.2680692587,-0.4854624455858529
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,PAV_conc,+P,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.04700683008358402,q_pb,0.0031622776601683794,PAV_conc,+N+P,500000,307706.2680692587,-0.4854624455858529
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,RPV_conc,low,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,RPV_conc,+N,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,RPV_conc,+P,500000,451531.6077418792,-0.1019627219426403
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,RPV_conc,+N+P,500000,615946.3383096423,0.20855174818306105
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,PAV_conc,low,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,PAV_conc,+N,500000,307706.2680692587,-0.4854624455858529
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,PAV_conc,+P,500000,309087.47154762247,-0.4809837821417279
z_nb,1.6e-18,z_pb,2.6e-19,q_nb,0.14864864864864866,q_pb,0.01,PAV_conc,+N+P,500000,307706.2680692587,-0.4854624455858529
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,low,500000,386696.4489344171,-0.2569680828497671
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+N,500000,601858.8166994319,0.1854147956265364
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+P,500000,386696.4489344171,-0.2569680828497671
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,RPV_conc,+N+P,500000,601858.8166994319,0.1854147956265364
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,low,500000,681195.8568639238,0.3092417682338169
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+N,500000,678354.7422968325,0.30506227141390363
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+P,500000,681195.8568639238,0.3092417682338169
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864867e-5,q_pb,1e-6,PAV_conc,+N+P,500000,678354.7422968325,0.30506227141390363
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,low,500000,394470.84336531814,-0.2370628686867992
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+N,500000,602704.6990982055,0.18681925878140238
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+P,500000,394470.84336531814,-0.2370628686867992
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,RPV_conc,+N+P,500000,602704.6990982055,0.18681925878140238
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,low,500000,678222.397897546,0.3048671562290975
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+N,500000,675834.4000449443,0.3013399772629199
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+P,500000,678222.397897546,0.3048671562290975
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.700683008358402e-5,q_pb,3.162277660168379e-6,PAV_conc,+N+P,500000,675834.4000449443,0.3013399772629199
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,low,500000,412588.82334965054,-0.19215658649500317
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+N,500000,605033.1054246344,0.1906750778217205
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+P,500000,412588.82334965054,-0.19215658649500317
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,RPV_conc,+N+P,500000,605033.1054246344,0.1906750778217205
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,low,500000,668904.7127938167,0.2910335192653558
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+N,500000,667925.8815701929,0.289569113225167
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+P,500000,668904.7127938167,0.2910335192653558
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,1.4864864864864869e-4,q_pb,1e-5,PAV_conc,+N+P,500000,667925.8815701929,0.289569113225167
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,low,500000,438326.8070558015,-0.13164333143535667
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+N,500000,609912.3922622852,0.1987072291887789
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+P,500000,438326.8070558015,-0.13164333143535667
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,RPV_conc,+N+P,500000,609912.3922622852,0.1987072291887789
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,low,500000,640274.2200091794,0.24728845492933946
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+N,500000,643521.1448826697,0.25234678725466636
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+P,500000,640274.2200091794,0.24728845492933946
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,4.7006830083584026e-4,q_pb,3.1622776601683795e-5,PAV_conc,+N+P,500000,643521.1448826697,0.25234678725466636
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,low,500000,449394.8480019153,-0.10670620290686994
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+N,500000,613951.4157262598,0.2053076991125448
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+P,500000,449394.8480019153,-0.10670620290686994
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,RPV_conc,+N+P,500000,613951.4157262598,0.2053076991125448
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,low,500000,587670.3151947334,0.16155800378755897
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+N,500000,598248.8933037622,0.17939877847533994
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+P,500000,587670.3151947334,0.16155800378755897
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0011,q_pb,7.4e-5,PAV_conc,+N+P,500000,598248.8933037622,0.17939877847533994
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,low,500000,450691.807582859,-0.10382434598673647
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+N,500000,614907.9819754694,0.20686453538560284
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+P,500000,450691.807582859,-0.10382434598673647
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,RPV_conc,+N+P,500000,614907.9819754694,0.20686453538560284
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,low,500000,557560.1862484886,0.1089623564814938
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+N,500000,572064.2688950474,0.1346432448540202
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+P,500000,557560.1862484886,0.1089623564814938
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.0014864864864864867,q_pb,1e-4,PAV_conc,+N+P,500000,572064.2688950474,0.1346432448540202
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,low,500000,451519.8043528749,-0.10198886306560814
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+N,500000,615936.4157433498,0.20853563858779303
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+P,500000,451519.8043528749,-0.10198886306560814
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,RPV_conc,+N+P,500000,615936.4157433498,0.20853563858779303
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,low,500000,360040.50845691934,-0.3283915498108867
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+N,500000,394287.8249191371,-0.2375269357248544
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+P,500000,360040.50845691934,-0.3283915498108867
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.004700683008358402,q_pb,3.1622776601683794e-4,PAV_conc,+N+P,500000,394287.8249191371,-0.2375269357248544
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,low,500000,451531.6077418792,-0.1019627219426403
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+N,500000,615946.3383096423,0.20855174818306105
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+P,500000,451531.6077418792,-0.1019627219426403
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,RPV_conc,+N+P,500000,615946.3383096423,0.20855174818306105
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,low,500000,309087.47154762247,-0.4809837821417279
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+N,500000,307706.2680692587,-0.4854624455858529
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+P,500000,309087.47154762247,-0.4809837821417279
z_nb,6.153846153846153e-12,z_pb,1e-12,q_nb,0.014864864864864867,q_pb,0.001,PAV_conc,+N+P,500000,307706.2680692587,-0.4854624455858529
